4,-1,52,564,Marcato Mix 2
4,-1,53,565,Marcato Mix 3
4,-1,54,566,Slo Muted Strings
4,-1,55,567,Largo Mix 
4,-1,56,568,Largo Mix 2 
4,-1,57,569,Largo conSordino
4,-1,58,570,Largo 8ves
4,-1,59,571,Espressivo Lead 
4,-1,60,572,EspressivoViolas
4,-1,61,573,Slow Thick Mix 
4,-1,62,574,VerySloVeryThick
4,-1,63,575,Touch Thick Mix 
4,-1,64,576,More  Viola 
4,-1,65,577,SloStr Prs Swell
4,-1,66,578,Rite of Strings 
4,-1,67,579,Adagio Violins I
4,-1,68,580,Adagio ViolinsII
4,-1,69,581,AdagioViolin div
4,-1,70,582,Adagio Violas 
4,-1,71,583,AdagioViolas div
4,-1,72,584,Adagio Celli 
4,-1,73,585,Adagio Celli div
4,-1,74,586,Adagio Bassi 
4,-1,75,587,Adagio Bassi div
4,-1,76,588,Adagio Tremolo  
4,-1,77,589,Lead Violins I
4,-1,78,590,Lead Violins II
4,-1,79,591,Lead Violins div
4,-1,80,592,Lead Violas
4,-1,81,593,Lead Violas div
4,-1,82,594,Lead Celli
4,-1,83,595,Lead Celli div
4,-1,84,596,Lead Bassi  
4,-1,85,597,Lead Bassi div
4,-1,86,598,Lead Tremolo 
4,-1,87,599,Fast Violin I
4,-1,88,600,Fast Violin II
4,-1,89,601,Fast Violin div
4,-1,90,602,Fast Viola
4,-1,91,603,Fast Viola div
4,-1,92,604,Fast Cello
4,-1,93,605,Fast Cello div
4,-1,94,606,Fast Bassi
4,-1,95,607,Fast Bassi div
4,-1,96,608,Fast Tremolo 
4,-1,97,609,Legato Violins I
4,-1,98,610,Legato Violins II
4,-1,99,611,Legato Violin div
4,-1,100,612,Legato Violas
4,-1,101,613,Legato Viola div
4,-1,102,614,Legato Celli 
4,-1,103,615,Legato Celli div
4,-1,104,616,Legato Bassi 
4,-1,105,617,Legato Bassi div
4,-1,106,618,Legato Tremolo 
4,-1,107,619,Aggresso Violin
4,-1,108,620,Aggresso Vln II
4,-1,109,621,Aggresso Violin d
4,-1,110,622,Aggresso Viola
4,-1,111,623,Aggresso Viola d
4,-1,112,624,Aggresso Cello
4,-1,113,625,Aggresso Cello d 
4,-1,114,626,Agresso Bassi
4,-1,115,627,Agresso Bassi d
4,-1,116,628,Agresso Tremolo
4,-1,117,629,Rigby's Strings
4,-1,118,630,Keyboard Strings
4,-1,119,631,StringMachine
4,-1,120,632,Lush Pad  
4,-1,121,633,Add A Pad 1
4,-1,122,634,Add a Pad 2 
4,-1,123,635,Hi Res StringPad
4,-1,124,636,LoFi Strings 
4,-1,125,637,Blue Resonance 
4,-1,126,638,AutoRes StrPad
4,-1,127,639,Ethereal Joe 
5,-1,0,640,Adagio Magic 
5,-1,1,641,Brt Natural Kit 
5,-1,2,642,SmoothRocker Kit
5,-1,3,643,Low Rocker Kit  
5,-1,4,644,SuperNatural Kit
5,-1,5,645,Big Woosh Kit 
5,-1,6,646,Fat Nat Kit 
5,-1,7,647,Abe Junior Kit  
5,-1,8,648,Charlemagne Kit
5,-1,9,649,H-Fact Kit 
5,-1,10,650,SoftCookie Kit 
5,-1,11,651,Brushes Kit     
5,-1,12,652,HipgigJunior Kit
5,-1,13,653,Cocktail Kit
5,-1,14,654,BeatBoxBrush Kit
5,-1,15,655,Jinglehop Kit   
5,-1,16,656,Tiny Bopper Kit 
5,-1,17,657,Move'n Air Kit 
5,-1,18,658,Ali's Punch Kit 
5,-1,19,659,Rock Trance Kit 
5,-1,20,660,Ringling Pop Kit
5,-1,21,661,Marley Kit  
5,-1,22,662,L'tric Nat Kit
5,-1,23,663,TrashPanTom Kit
5,-1,24,664,Tin Man Kit
5,-1,25,665,Cheapo Dist Kit 
5,-1,26,666,AngryBastard Kit
5,-1,27,667,Vibra Lunch Kit 
5,-1,28,668,Ricochet Kit 
5,-1,29,669,Frida's Gate Kit
5,-1,30,670,Metallic Cut Kit
5,-1,31,671,Cannibal Kit  
5,-1,32,672,Tunnel Feel Kit 
5,-1,33,673,Tuna Slap Kit   
5,-1,34,674,Plywood Kit  
5,-1,35,675,Door Knocker Kit
5,-1,36,676,Slapstick Kit 
5,-1,37,677,Scratchbox Kit  
5,-1,38,678,Anvil Head Kit 
5,-1,39,679,Cat Scratch Kit 
5,-1,40,680,Scream Kit MW
5,-1,41,681,Mangled Kit
5,-1,42,682,Rawhide Kit 
5,-1,43,683,Shrugie Kit
5,-1,44,684,Big Dog Kit 
5,-1,45,685,Sweeper Kit 
5,-1,46,686,Gravel Dump Kit 
5,-1,47,687,Mudflap Kit 
5,-1,48,688,Mud Slinger Kit 
5,-1,49,689,Shrug's Bros'Kit
5,-1,50,690,Wet Sponge Kit  
5,-1,51,691,Succotash Kit
5,-1,52,692,Backsweep Kit  
5,-1,53,693,Bug Zapper Kit
5,-1,54,694,Elektro Sand Kit
5,-1,55,695,Sandy Bott'm Kit
5,-1,56,696,Box o' Sand Kit 
5,-1,57,697,Fine Grit Kit 
5,-1,58,698,Matchmaker Kit
5,-1,59,699,Zucchinni Kit
5,-1,60,700,Pump da Well Kit
5,-1,61,701,L'trk Reflux Kit
5,-1,62,702,Squash Clap Kit 
5,-1,63,703,Scoopit Up Kit  
5,-1,64,704,Tone Keeper Kit 
5,-1,65,705,Phase "E" Kit   
5,-1,66,706,Straw Blow Kit  
5,-1,67,707,Falling Star Kit
5,-1,68,708,Super Ball Kit  
5,-1,69,709,Pixie Dust Kit
5,-1,70,710,Air Waves Kit  
5,-1,71,711,Tub Floater Kit 
5,-1,72,712,Why Not Kit
5,-1,73,713,Turntablism Kit
5,-1,74,714,Studio3and4 
5,-1,75,715,RadioKings
5,-1,76,716,ResonntTraps
5,-1,77,717,AmbientRock
5,-1,78,718,Coliseum Kit
5,-1,79,719,RipperKit
5,-1,80,720,TripTrash   
5,-1,81,721,Beatbox
5,-1,82,722,SumpKitMWSus
5,-1,83,723,ElectroKitMW
5,-1,84,724,Paper Tom 
5,-1,85,725,Boinker  
5,-1,86,726,GlubFlangeKit   
5,-1,87,727,DryFattyKit   
5,-1,88,728,Drums w Bass 1 
5,-1,89,729,RMI ElecKit  
5,-1,90,730,GateClapDrmLE
5,-1,91,731,Dub Kit   
5,-1,92,732,Rock Room Drums 
5,-1,93,733,ResNoise Kit    
5,-1,94,734,144ms Gated Kit 
5,-1,95,735,FatNoise Kit    
5,-1,96,736,Hypd Natural Kit
5,-1,97,737,Rango Kit   
5,-1,98,738,NoiseSlapToms  
5,-1,99,739,16LayerCake Kit
5,-1,100,740,HopRoom Kit
5,-1,101,741,Natural Ringer 
5,-1,102,742,BeachGroover  
5,-1,103,743,Rock Snarer    
5,-1,104,744,Drum Pad Kit 1  
5,-1,105,745,Filter Kit    
6,-1,1,769,FM E Piano 1 
